i,O_ICAO,D_ICAO,O_city,D_city,O_latitude,O_longtitude,D_latitude,D_longtitude,Pax
2127,LGAV,LGLM,Athens,Limnos,37.936358,23.944467,39.917072,25.236308,: 
2128,LGAV,LGMK,Athens,Mykonos,37.936358,23.944467,37.435128,25.348103,101743
2129,LGAV,LGMT,Athens,Mytilini,37.936358,23.944467,39.056667,26.598333,99660
2130,LGAV,LGRP,Athens,Rhodos,37.936358,23.944467,36.405419,28.086192,212159
2131,LGAV,LGSA,Athens,Chania,37.936358,23.944467,35.531747,24.149678,150062
2132,LGAV,LGSM,Athens,Samos,37.936358,23.944467,37.689999,26.911667,48080
2133,LGAV,LGSR,Athens,Thira,37.936358,23.944467,36.399169,25.479333,170116
2134,LGAV,LGTS,Athens,Thessaloniki,37.936358,23.944467,40.519725,22.97095,447276
2135,LGAV,LEBL,Athens,Barcelona,37.936358,23.944467,41.297078,2.078464,148916
2136,LGAV,LEMD,Athens,Madrid,37.936358,23.944467,40.493556,-3.566764,142328
2137,LGAV,LFPG,Athens,Paris,37.936358,23.944467,49.012779,2.55,595948
2138,LGAV,LFPO,Athens,Paris,37.936358,23.944467,48.725278,2.359444,53874
2139,LGAV,LHBP,Athens,Budapest,37.936358,23.944467,47.436933,19.255592,: 
2140,LGAV,LLBG,Athens,Tel-aviv,37.936358,23.944467,32.011389,34.886667,147918
2141,LGAV,LIMC,Athens,Milano,37.936358,23.944467,45.630606,8.728111,250280
2142,LGAV,LIML,Athens,Milan,37.936358,23.944467,45.445103,9.276739,: 
2143,LGAV,LIRF,Athens,Rome,37.936358,23.944467,41.804475,12.250797,558000
2144,LGAV,OLBA,Athens,Beirut,37.936358,23.944467,33.820931,35.488389,44670
2145,LGAV,EHAM,Athens,Amsterdam,37.936358,23.944467,52.308613,4.763889,231442
2146,LGAV,EPWA,Athens,Warsaw,37.936358,23.944467,52.16575,20.967122,66166
2147,LGAV,OTBD,Athens,Doha,37.936358,23.944467,25.261125,51.565056,195160
2148,LGAV,LROP,Athens,Bucharest,37.936358,23.944467,44.572161,26.102178,117976
2149,LGAV,LYBE,Athens,Belgrade,37.936358,23.944467,44.818444,20.309139,66982
2150,LGAV,UUDD,Athens,Moscow,37.936358,23.944467,55.408611,37.906111,62950
2151,LGAV,UUEE,Athens,Moscow,37.936358,23.944467,55.972642,37.414589,131174
2152,LGAV,ESSA,Athens,Stockholm,37.936358,23.944467,59.651944,17.918611,54440
2153,LGAV,VTBD,Athens,Bangkok,37.936358,23.944467,13.912583,100.60675,: 
2154,LGAV,LTBA,Athens,Istanbul,37.936358,23.944467,40.976922,28.814606,488736
2155,LGAV,LTFJ,Athens,Istanbul,37.936358,23.944467,40.898553,29.309219,51620
2156,LGAV,EGCC,Athens,Manchester,37.936358,23.944467,53.353744,-2.27495,64474
2157,LGAV,EGGW,Athens,London,37.936358,23.944467,51.874722,-0.368333,: 
2158,LGAV,EGKK,Athens,London,37.936358,23.944467,51.148056,-0.190278,150074
2159,LGAV,EGLL,Athens,London,37.936358,23.944467,51.4775,-0.461389,673458
2160,LGAV,EGSS,Athens,London,37.936358,23.944467,51.885,0.235,: 
2161,LGAV,KEWR,Athens,Newark,37.936358,23.944467,40.6925,-74.168667,: 
2162,LGAV,KJFK,Athens,New York,37.936358,23.944467,40.639751,-73.778925,77938
2163,LGAV,KPHL,Athens,Philadelphia,37.936358,23.944467,39.871944,-75.241139,50040
2164,LGBL,LOWW,Nea Anghialos,Vienna,39.219619,22.794339,48.110278,16.569722,10358
2165,LGBL,EBCI,Nea Anghialos,Charleroi,39.219619,22.794339,50.459197,4.453817,14264
2166,LGBL,EDDN,Nea Anghialos,Nuernberg,39.219619,22.794339,49.4987,11.066897,: 
2167,LGBL,EDFH,Nea Anghialos,Hahn,39.219619,22.794339,49.948672,7.263892,13800
2168,LGBL,LFPO,Nea Anghialos,Paris,39.219619,22.794339,48.725278,2.359444,9282
2169,LGBL,LIME,Nea Anghialos,Bergamo,39.219619,22.794339,45.673889,9.704166,13212
2170,LGBL,LIRA,Nea Anghialos,Rome,39.219619,22.794339,41.799361,12.594936,: 
2171,LGBL,EGKK,Nea Anghialos,London,39.219619,22.794339,51.148056,-0.190278,19284
2172,LGHI,LGAV,Chios,Athens,38.343175,26.140572,37.936358,23.944467,60313
2173,LGHI,LGTS,Chios,Thessaloniki,38.343175,26.140572,40.519725,22.97095,18819
2174,LGHI,EHAM,Chios,Amsterdam,38.343175,26.140572,52.308613,4.763889,11470
2175,LGIO,LGAV,Ioannina,Athens,39.696388,20.8225,37.936358,23.944467,: 
2176,LGIR,LOWW,Heraklion,Vienna,35.339719,25.180297,48.110278,16.569722,47182
2177,LGIR,EBBR,Heraklion,Brussels,35.339719,25.180297,50.901389,4.484444,132906
2178,LGIR,LSZH,Heraklion,Zurich,35.339719,25.180297,47.464722,8.549167,80760
2179,LGIR,LCLK,Heraklion,Larnaca,35.339719,25.180297,34.875117,33.62485,: 
2180,LGIR,LKPR,Heraklion,Prague,35.339719,25.180297,50.100833,14.26,96848
2181,LGIR,EDDB,Heraklion,Berlin,35.339719,25.180297,52.380001,13.5225,42768
2181,LGIR,EDDB,Heraklion,Berlin,35.339719,25.180297,52.366667,13.503333,42768
2182,LGIR,EDDF,Heraklion,Frankfurt,35.339719,25.180297,50.026421,8.543125,105990
2183,LGIR,EDDH,Heraklion,Hamburg,35.339719,25.180297,53.630389,9.988228,77050
2184,LGIR,EDDK,Heraklion,Cologne,35.339719,25.180297,50.865917,7.142744,49146
2185,LGIR,EDDL,Heraklion,Duesseldorf,35.339719,25.180297,51.289453,6.766775,128866
2186,LGIR,EDDM,Heraklion,Munich,35.339719,25.180297,48.353783,11.786086,123182
2187,LGIR,EDDP,Heraklion,Leipzig,35.339719,25.180297,51.432447,12.241633,: 
2188,LGIR,EDDS,Heraklion,Stuttgart,35.339719,25.180297,48.689878,9.221964,104902
2189,LGIR,EDDV,Heraklion,Hannover,35.339719,25.180297,52.461056,9.685078,58866
2190,LGIR,LGAV,Heraklion,Athens,35.339719,25.180297,37.936358,23.944467,325658
2191,LGIR,LGRP,Heraklion,Rhodos,35.339719,25.180297,36.405419,28.086192,: 
2192,LGIR,LGTS,Heraklion,Thessaloniki,35.339719,25.180297,40.519725,22.97095,82679
2193,LGIR,LFLL,Heraklion,Lyon,35.339719,25.180297,45.726387,5.090833,77770
2194,LGIR,LFPG,Heraklion,Paris,35.339719,25.180297,49.012779,2.55,162474
2195,LGIR,LFPO,Heraklion,Paris,35.339719,25.180297,48.725278,2.359444,73584
2196,LGIR,LFRS,Heraklion,Nantes,35.339719,25.180297,47.153189,-1.610725,91766
2197,LGIR,LFSB,Heraklion,Mulhouse,35.339719,25.180297,47.589583,7.529914,48574
2198,LGIR,LLBG,Heraklion,Tel-aviv,35.339719,25.180297,32.011389,34.886667,247750
2199,LGIR,LIMC,Heraklion,Milano,35.339719,25.180297,45.630606,8.728111,77588
2200,LGIR,EHAM,Heraklion,Amsterdam,35.339719,25.180297,52.308613,4.763889,243166
2201,LGIR,EPWA,Heraklion,Warsaw,35.339719,25.180297,52.16575,20.967122,51854
2202,LGIR,ULLI,Heraklion,St. Petersburg,35.339719,25.180297,59.800292,30.262503,105866
2203,LGIR,USSS,Heraklion,Yekaterinburg,35.339719,25.180297,56.743108,60.802728,58118
2204,LGIR,UUDD,Heraklion,Moscow,35.339719,25.180297,55.408611,37.906111,278994
2205,LGIR,UUEE,Heraklion,Moscow,35.339719,25.180297,55.972642,37.414589,161620
2206,LGIR,UKBB,Heraklion,Kiev,35.339719,25.180297,50.345,30.894722,94246
2207,LGIR,EGBB,Heraklion,Birmingham,35.339719,25.180297,52.453856,-1.748028,61254
2208,LGIR,EGCC,Heraklion,Manchester,35.339719,25.180297,53.353744,-2.27495,143996
2209,LGIR,EGKK,Heraklion,London,35.339719,25.180297,51.148056,-0.190278,232374
2210,LGIR,EGNM,Heraklion,Leeds,35.339719,25.180297,53.865897,-1.660569,40426
2211,LGIR,EGPF,Heraklion,Glasgow,35.339719,25.180297,55.871944,-4.433056,43150
2212,LGKF,LGAV,Keffallinia,Athens,38.120069,20.500481,37.936358,23.944467,15416
2213,LGKF,LIME,Keffallinia,Bergamo,38.120069,20.500481,45.673889,9.704166,16354
2214,LGKF,LIRP,Keffallinia,Pisa,38.120069,20.500481,43.683917,10.39275,15100
2215,LGKF,EHAM,Keffallinia,Amsterdam,38.120069,20.500481,52.308613,4.763889,37812
2216,LGKF,EPWA,Keffallinia,Warsaw,38.120069,20.500481,52.16575,20.967122,12608
2217,LGKF,ESSA,Keffallinia,Stockholm,38.120069,20.500481,59.651944,17.918611,: 
2218,LGKF,EGBB,Keffallinia,Birmingham,38.120069,20.500481,52.453856,-1.748028,17346
2219,LGKF,EGCC,Keffallinia,Manchester,38.120069,20.500481,53.353744,-2.27495,67062
2220,LGKF,EGGD,Keffallinia,Bristol,38.120069,20.500481,51.382669,-2.719089,: 
2221,LGKF,EGGW,Keffallinia,London,38.120069,20.500481,51.874722,-0.368333,: 
2222,LGKF,EGKK,Keffallinia,London,38.120069,20.500481,51.148056,-0.190278,106906
2223,LGKF,EGSS,Keffallinia,London,38.120069,20.500481,51.885,0.235,28628
2224,LGKL,LOWW,Kalamata,Vienna,37.068319,22.025525,48.110278,16.569722,13002
2225,LGKL,EDDM,Kalamata,Munich,37.068319,22.025525,48.353783,11.786086,13162
2226,LGKL,EDDN,Kalamata,Nuernberg,37.068319,22.025525,49.4987,11.066897,: 
2227,LGKL,LGAV,Kalamata,Athens,37.068319,22.025525,37.936358,23.944467,: 
2228,LGKL,LGTS,Kalamata,Thessaloniki,37.068319,22.025525,40.519725,22.97095,8688
2229,LGKL,LIME,Kalamata,Bergamo,37.068319,22.025525,45.673889,9.704166,15756
2230,LGKL,EHAM,Kalamata,Amsterdam,37.068319,22.025525,52.308613,4.763889,13790
2231,LGKL,UUDD,Kalamata,Moscow,37.068319,22.025525,55.408611,37.906111,7696
2232,LGKL,ESSA,Kalamata,Stockholm,37.068319,22.025525,59.651944,17.918611,8128
2233,LGKL,EGCC,Kalamata,Manchester,37.068319,22.025525,53.353744,-2.27495,9300
2234,LGKL,EGKK,Kalamata,London,37.068319,22.025525,51.148056,-0.190278,22084
2235,LGKO,LOWW,Kos,Vienna,36.793335,27.091667,48.110278,16.569722,25106
2236,LGKO,EBBR,Kos,Brussels,36.793335,27.091667,50.901389,4.484444,71330
2237,LGKO,LSZH,Kos,Zurich,36.793335,27.091667,47.464722,8.549167,45320
2238,LGKO,LKPR,Kos,Prague,36.793335,27.091667,50.100833,14.26,62094
2239,LGKO,EDDF,Kos,Frankfurt,36.793335,27.091667,50.026421,8.543125,42036
2240,LGKO,EDDH,Kos,Hamburg,36.793335,27.091667,53.630389,9.988228,27170
2241,LGKO,EDDK,Kos,Cologne,36.793335,27.091667,50.865917,7.142744,24260
2242,LGKO,EDDL,Kos,Duesseldorf,36.793335,27.091667,51.289453,6.766775,44770
2243,LGKO,EDDM,Kos,Munich,36.793335,27.091667,48.353783,11.786086,54086
2244,LGKO,EDDS,Kos,Stuttgart,36.793335,27.091667,48.689878,9.221964,39562
2245,LGKO,EDDV,Kos,Hannover,36.793335,27.091667,52.461056,9.685078,25422
2246,LGKO,EDFH,Kos,Hahn,36.793335,27.091667,49.948672,7.263892,: 
2247,LGKO,EKCH,Kos,Copenhagen,36.793335,27.091667,55.617917,12.655972,24848
2248,LGKO,LGAV,Kos,Athens,36.793335,27.091667,37.936358,23.944467,77376
2249,LGKO,EFHK,Kos,Helsinki,36.793335,27.091667,60.317222,24.963333,30480
2250,LGKO,LFSB,Kos,Mulhouse,36.793335,27.091667,47.589583,7.529914,21728
2251,LGKO,LLBG,Kos,Tel-aviv,36.793335,27.091667,32.011389,34.886667,43362
2252,LGKO,LIMC,Kos,Milano,36.793335,27.091667,45.630606,8.728111,30092
2253,LGKO,LIME,Kos,Bergamo,36.793335,27.091667,45.673889,9.704166,39122
2254,LGKO,LIPE,Kos,Bologna,36.793335,27.091667,44.535444,11.288667,22834
2255,LGKO,LIPX,Kos,Villafranca,36.793335,27.091667,45.395706,10.888533,: 
2257,LGKO,EHAM,Kos,Amsterdam,36.793335,27.091667,52.308613,4.763889,188820
2258,LGKO,ENGM,Kos,Oslo,36.793335,27.091667,60.193917,11.100361,: 
2259,LGKO,EPWA,Kos,Warsaw,36.793335,27.091667,52.16575,20.967122,30704
2260,LGKO,ULLI,Kos,St. Petersburg,36.793335,27.091667,59.800292,30.262503,51138
2261,LGKO,UUDD,Kos,Moscow,36.793335,27.091667,55.408611,37.906111,92570
2262,LGKO,EGBB,Kos,Birmingham,36.793335,27.091667,52.453856,-1.748028,30200
2263,LGKO,EGCC,Kos,Manchester,36.793335,27.091667,53.353744,-2.27495,79896
2264,LGKO,EGGD,Kos,Bristol,36.793335,27.091667,51.382669,-2.719089,: 
2265,LGKO,EGKK,Kos,London,36.793335,27.091667,51.148056,-0.190278,115506
2266,LGKO,EGNT,Kos,Newcastle,36.793335,27.091667,55.0375,-1.691667,: 
2267,LGKO,EGNX,Kos,East Midlands,36.793335,27.091667,52.831111,-1.328056,: 
2268,LGKO,EGPF,Kos,Glasgow,36.793335,27.091667,55.871944,-4.433056,: 
2269,LGKO,EGSS,Kos,London,36.793335,27.091667,51.885,0.235,20534
2270,LGKP,LOWW,Karpathos,Vienna,35.421408,27.146008,48.110278,16.569722,15640
2271,LGKP,LGAV,Karpathos,Athens,35.421408,27.146008,37.936358,23.944467,12231
2272,LGKP,LGRP,Karpathos,Rhodos,35.421408,27.146008,36.405419,28.086192,12833
2273,LGKP,LIMC,Karpathos,Milano,35.421408,27.146008,45.630606,8.728111,12290
2274,LGKP,LIPX,Karpathos,Villafranca,35.421408,27.146008,45.395706,10.888533,10044
2275,LGKP,EHAM,Karpathos,Amsterdam,35.421408,27.146008,52.308613,4.763889,23378
2276,LGKP,ESGG,Karpathos,Gothenborg,35.421408,27.146008,57.662836,12.279819,8232
2277,LGKR,LOWW,Kerkyra/corfu,Vienna,39.601944,19.911667,48.110278,16.569722,24420
2278,LGKR,EBBR,Kerkyra/corfu,Brussels,39.601944,19.911667,50.901389,4.484444,62426
2279,LGKR,LKPR,Kerkyra/corfu,Prague,39.601944,19.911667,50.100833,14.26,37016
2280,LGKR,EDDF,Kerkyra/corfu,Frankfurt,39.601944,19.911667,50.026421,8.543125,33356
2281,LGKR,EDDH,Kerkyra/corfu,Hamburg,39.601944,19.911667,53.630389,9.988228,20382
2282,LGKR,EDDK,Kerkyra/corfu,Cologne,39.601944,19.911667,50.865917,7.142744,: 
2283,LGKR,EDDL,Kerkyra/corfu,Duesseldorf,39.601944,19.911667,51.289453,6.766775,41132
2284,LGKR,EDDM,Kerkyra/corfu,Munich,39.601944,19.911667,48.353783,11.786086,36416
2285,LGKR,EDDP,Kerkyra/corfu,Leipzig,39.601944,19.911667,51.432447,12.241633,: 
2286,LGKR,EDDS,Kerkyra/corfu,Stuttgart,39.601944,19.911667,48.689878,9.221964,27018
2287,LGKR,EDDT,Kerkyra/corfu,Berlin,39.601944,19.911667,52.559686,13.287711,: 
2288,LGKR,EDDV,Kerkyra/corfu,Hannover,39.601944,19.911667,52.461056,9.685078,: 
2289,LGKR,LGAV,Kerkyra/corfu,Athens,39.601944,19.911667,37.936358,23.944467,99245
2290,LGKR,LFPG,Kerkyra/corfu,Paris,39.601944,19.911667,49.012779,2.55,22030
2291,LGKR,LFPO,Kerkyra/corfu,Paris,39.601944,19.911667,48.725278,2.359444,20952
2292,LGKR,LHBP,Kerkyra/corfu,Budapest,39.601944,19.911667,47.436933,19.255592,: 
2293,LGKR,EHAM,Kerkyra/corfu,Amsterdam,39.601944,19.911667,52.308613,4.763889,62274
2294,LGKR,EPKT,Kerkyra/corfu,Katowice,39.601944,19.911667,50.474253,19.080019,: 
2295,LGKR,EPWA,Kerkyra/corfu,Warsaw,39.601944,19.911667,52.16575,20.967122,: 
2296,LGKR,ULLI,Kerkyra/corfu,St. Petersburg,39.601944,19.911667,59.800292,30.262503,34390
2297,LGKR,UUDD,Kerkyra/corfu,Moscow,39.601944,19.911667,55.408611,37.906111,82678
2298,LGKR,EGBB,Kerkyra/corfu,Birmingham,39.601944,19.911667,52.453856,-1.748028,56558
2299,LGKR,EGCC,Kerkyra/corfu,Manchester,39.601944,19.911667,53.353744,-2.27495,146382
2300,LGKR,EGGD,Kerkyra/corfu,Bristol,39.601944,19.911667,51.382669,-2.719089,34696
2301,LGKR,EGGW,Kerkyra/corfu,London,39.601944,19.911667,51.874722,-0.368333,63654
2302,LGKR,EGKK,Kerkyra/corfu,London,39.601944,19.911667,51.148056,-0.190278,214288
2303,LGKR,EGNM,Kerkyra/corfu,Leeds,39.601944,19.911667,53.865897,-1.660569,22910
2304,LGKR,EGNT,Kerkyra/corfu,Newcastle,39.601944,19.911667,55.0375,-1.691667,41890
2305,LGKR,EGNX,Kerkyra/corfu,East Midlands,39.601944,19.911667,52.831111,-1.328056,48832
2306,LGKR,EGPF,Kerkyra/corfu,Glasgow,39.601944,19.911667,55.871944,-4.433056,21270
2307,LGKR,EGSS,Kerkyra/corfu,London,39.601944,19.911667,51.885,0.235,39214
2308,LGKV,LOWW,Kavala,Vienna,40.913306,24.619223,48.110278,16.569722,13476
2309,LGKV,EDDK,Kavala,Cologne,40.913306,24.619223,50.865917,7.142744,19088
2310,LGKV,EDDL,Kavala,Duesseldorf,40.913306,24.619223,51.289453,6.766775,14514
2311,LGKV,EDDM,Kavala,Munich,40.913306,24.619223,48.353783,11.786086,10656
2312,LGKV,EDDS,Kavala,Stuttgart,40.913306,24.619223,48.689878,9.221964,17504
2313,LGKV,LGAV,Kavala,Athens,40.913306,24.619223,37.936358,23.944467,32974
2314,LGKV,EGBB,Kavala,Birmingham,40.913306,24.619223,52.453856,-1.748028,8924
2315,LGKV,EGCC,Kavala,Manchester,40.913306,24.619223,53.353744,-2.27495,7602
2316,LGKV,EGKK,Kavala,London,40.913306,24.619223,51.148056,-0.190278,8942
2317,LGLM,LGAV,Limnos,Athens,39.917072,25.236308,37.936358,23.944467,23331
2318,LGLM,LGRP,Limnos,Rhodos,39.917072,25.236308,36.405419,28.086192,: 
2319,LGLM,LGTS,Limnos,Thessaloniki,39.917072,25.236308,40.519725,22.97095,6842
2320,LGLM,EGKK,Limnos,London,39.917072,25.236308,51.148056,-0.190278,14370
2321,LGLM,EGLL,Limnos,London,39.917072,25.236308,51.4775,-0.461389,5360
2322,LGMK,LOWW,Mykonos,Vienna,37.435128,25.348103,48.110278,16.569722,20728
2323,LGMK,LSZH,Mykonos,Zurich,37.435128,25.348103,47.464722,8.549167,12084
2324,LGMK,LGAV,Mykonos,Athens,37.435128,25.348103,37.936358,23.944467,114373
2325,LGMK,LEBL,Mykonos,Barcelona,37.435128,25.348103,41.297078,2.078464,10562
2326,LGMK,LFPO,Mykonos,Paris,37.435128,25.348103,48.725278,2.359444,11140
2327,LGMK,LLBG,Mykonos,Tel-aviv,37.435128,25.348103,32.011389,34.886667,14408
2328,LGMK,LIMC,Mykonos,Milano,37.435128,25.348103,45.630606,8.728111,75292
2329,LGMK,LIPX,Mykonos,Villafranca,37.435128,25.348103,45.395706,10.888533,15436
2330,LGMK,LIPZ,Mykonos,Venice,37.435128,25.348103,45.505278,12.351944,11362
2331,LGMK,LIRF,Mykonos,Rome,37.435128,25.348103,41.804475,12.250797,33450
2332,LGMK,LTFJ,Mykonos,Istanbul,37.435128,25.348103,40.898553,29.309219,15350
2333,LGMK,EGCC,Mykonos,Manchester,37.435128,25.348103,53.353744,-2.27495,13944
2334,LGMK,EGGW,Mykonos,London,37.435128,25.348103,51.874722,-0.368333,14460
2335,LGMK,EGKK,Mykonos,London,37.435128,25.348103,51.148056,-0.190278,43534
2336,LGMT,LGAV,Mytilini,Athens,39.056667,26.598333,37.936358,23.944467,108662
2337,LGMT,LGTS,Mytilini,Thessaloniki,39.056667,26.598333,40.519725,22.97095,29853
2338,LGMT,EHAM,Mytilini,Amsterdam,39.056667,26.598333,52.308613,4.763889,47648
2339,LGMT,EGCC,Mytilini,Manchester,39.056667,26.598333,53.353744,-2.27495,: 
2340,LGMT,EGKK,Mytilini,London,39.056667,26.598333,51.148056,-0.190278,10564
2341,LGPZ,LOWW,Preveza,Vienna,38.925467,20.765311,48.110278,16.569722,12190
2342,LGPZ,LKPR,Preveza,Prague,38.925467,20.765311,50.100833,14.26,13734
2343,LGPZ,EFHK,Preveza,Helsinki,38.925467,20.765311,60.317222,24.963333,22934
2344,LGPZ,EHAM,Preveza,Amsterdam,38.925467,20.765311,52.308613,4.763889,37500
2345,LGPZ,ENGM,Preveza,Oslo,38.925467,20.765311,60.193917,11.100361,19360
2346,LGPZ,ESSA,Preveza,Stockholm,38.925467,20.765311,59.651944,17.918611,17644
2347,LGPZ,EGCC,Preveza,Manchester,38.925467,20.765311,53.353744,-2.27495,40012
2348,LGPZ,EGKK,Preveza,London,38.925467,20.765311,51.148056,-0.190278,77058
2349,LGRP,LOWW,Rhodos,Vienna,36.405419,28.086192,48.110278,16.569722,40180
2350,LGRP,EBBR,Rhodos,Brussels,36.405419,28.086192,50.901389,4.484444,81798
2351,LGRP,LKPR,Rhodos,Prague,36.405419,28.086192,50.100833,14.26,80350
2352,LGRP,EDDF,Rhodos,Frankfurt,36.405419,28.086192,50.026421,8.543125,52042
2353,LGRP,EDDL,Rhodos,Duesseldorf,36.405419,28.086192,51.289453,6.766775,60570
2354,LGRP,EDDM,Rhodos,Munich,36.405419,28.086192,48.353783,11.786086,57488
2355,LGRP,EDDP,Rhodos,Leipzig,36.405419,28.086192,51.432447,12.241633,: 
2356,LGRP,EDDS,Rhodos,Stuttgart,36.405419,28.086192,48.689878,9.221964,42682
2357,LGRP,EKBI,Rhodos,Billund,36.405419,28.086192,55.740322,9.151778,50394
2358,LGRP,EKCH,Rhodos,Copenhagen,36.405419,28.086192,55.617917,12.655972,61776
2359,LGRP,LGAV,Rhodos,Athens,36.405419,28.086192,37.936358,23.944467,219764
2360,LGRP,LGIR,Rhodos,Heraklion,36.405419,28.086192,35.339719,25.180297,20967
2361,LGRP,LGTS,Rhodos,Thessaloniki,36.405419,28.086192,40.519725,22.97095,52323
2362,LGRP,EFHK,Rhodos,Helsinki,36.405419,28.086192,60.317222,24.963333,90194
2363,LGRP,LFPG,Rhodos,Paris,36.405419,28.086192,49.012779,2.55,42038
2364,LGRP,LLBG,Rhodos,Tel-aviv,36.405419,28.086192,32.011389,34.886667,197366
2365,LGRP,LIMC,Rhodos,Milano,36.405419,28.086192,45.630606,8.728111,56636
2366,LGRP,LIME,Rhodos,Bergamo,36.405419,28.086192,45.673889,9.704166,39890
2367,LGRP,LIPX,Rhodos,Villafranca,36.405419,28.086192,45.395706,10.888533,: 
2368,LGRP,EHAM,Rhodos,Amsterdam,36.405419,28.086192,52.308613,4.763889,121158
2369,LGRP,ENGM,Rhodos,Oslo,36.405419,28.086192,60.193917,11.100361,75556
2370,LGRP,EPKT,Rhodos,Katowice,36.405419,28.086192,50.474253,19.080019,: 
2371,LGRP,EPWA,Rhodos,Warsaw,36.405419,28.086192,52.16575,20.967122,49188
2372,LGRP,ULLI,Rhodos,St. Petersburg,36.405419,28.086192,59.800292,30.262503,118944
2373,LGRP,UUDD,Rhodos,Moscow,36.405419,28.086192,55.408611,37.906111,153256
2374,LGRP,UUEE,Rhodos,Moscow,36.405419,28.086192,55.972642,37.414589,113328
2375,LGRP,ESGG,Rhodos,Gothenborg,36.405419,28.086192,57.662836,12.279819,55384
2376,LGRP,ESSA,Rhodos,Stockholm,36.405419,28.086192,59.651944,17.918611,92688
2377,LGRP,LZIB,Rhodos,Bratislava,36.405419,28.086192,48.170167,17.212667,: 
2378,LGRP,EGBB,Rhodos,Birmingham,36.405419,28.086192,52.453856,-1.748028,46086
2379,LGRP,EGCC,Rhodos,Manchester,36.405419,28.086192,53.353744,-2.27495,110468
2380,LGRP,EGKK,Rhodos,London,36.405419,28.086192,51.148056,-0.190278,141620
2381,LGRP,EGNT,Rhodos,Newcastle,36.405419,28.086192,55.0375,-1.691667,: 
2382,LGRP,EGNX,Rhodos,East Midlands,36.405419,28.086192,52.831111,-1.328056,48560
2383,LGRP,EGPF,Rhodos,Glasgow,36.405419,28.086192,55.871944,-4.433056,: 
2384,LGRP,EGSS,Rhodos,London,36.405419,28.086192,51.885,0.235,45288
2385,LGRX,LOWW,Patras,Vienna,38.151111,21.425556,48.110278,16.569722,7882
2386,LGRX,LCPH,Patras,Paphos,38.151111,21.425556,34.718039,32.485731,27616
2387,LGRX,EDDF,Patras,Frankfurt,38.151111,21.425556,50.026421,8.543125,8096
2388,LGRX,EDDL,Patras,Duesseldorf,38.151111,21.425556,51.289453,6.766775,7792
2389,LGRX,EDDM,Patras,Munich,38.151111,21.425556,48.353783,11.786086,: 
2390,LGRX,LFPG,Patras,Paris,38.151111,21.425556,49.012779,2.55,: 
2391,LGRX,LIME,Patras,Bergamo,38.151111,21.425556,45.673889,9.704166,16808
2392,LGRX,UUDD,Patras,Moscow,38.151111,21.425556,55.408611,37.906111,22454
2393,LGRX,UUWW,Patras,Moscow,38.151111,21.425556,55.591531,37.261486,10856
2394,LGRX,EGSS,Patras,London,38.151111,21.425556,51.885,0.235,: 
2395,LGSA,LOWW,Chania,Vienna,35.531747,24.149678,48.110278,16.569722,32194
2396,LGSA,EBBR,Chania,Brussels,35.531747,24.149678,50.901389,4.484444,43414
2397,LGSA,EBCI,Chania,Charleroi,35.531747,24.149678,50.459197,4.453817,20272
2398,LGSA,LCPH,Chania,Paphos,35.531747,24.149678,34.718039,32.485731,54868
2399,LGSA,LKPR,Chania,Prague,35.531747,24.149678,50.100833,14.26,: 
2400,LGSA,EDDF,Chania,Frankfurt,35.531747,24.149678,50.026421,8.543125,: 
2401,LGSA,EDDM,Chania,Munich,35.531747,24.149678,48.353783,11.786086,: 
2402,LGSA,EDLV,Chania,Weeze,35.531747,24.149678,51.602222,6.141944,20602
2403,LGSA,EKBI,Chania,Billund,35.531747,24.149678,55.740322,9.151778,97398
2404,LGSA,EKCH,Chania,Copenhagen,35.531747,24.149678,55.617917,12.655972,91738
2405,LGSA,EKYT,Chania,Aalborg,35.531747,24.149678,57.092789,9.849164,22372
2406,LGSA,LGAV,Chania,Athens,35.531747,24.149678,37.936358,23.944467,160096
2407,LGSA,LGTS,Chania,Thessaloniki,35.531747,24.149678,40.519725,22.97095,33586
2408,LGSA,EFHK,Chania,Helsinki,35.531747,24.149678,60.317222,24.963333,122026
2409,LGSA,EFOU,Chania,Oulu,35.531747,24.149678,64.930061,25.354564,: 
2410,LGSA,LIME,Chania,Bergamo,35.531747,24.149678,45.673889,9.704166,27646
